Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1977","1977","Head","78447008","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1978","1978","Head","78401008","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1979","1979","Head","90169008","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1980","1980","Head","97174000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1981","1981","Head","92470000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1982","1982","Head","82845008","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1983","1983","Head","88101008","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1984","1984","Head","85641008","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1985","1985","Head","84938000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1986","1986","Head","79956208","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1987","1987","Head","81422000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1988","1988","Head","88136000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1989","1989","Head","89007008","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1990","1990","Head","85431504","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1991","1991","Head","88445100","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1992","1992","Head","95156700","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1993","1993","Head","93296300","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1994","1994","Head","95904600","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1995","1995","Head","96535500","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","1996","1996","Head","92569400","A","Official figure"
